id_material,mes_anio,demanda_mensual,reposicion_mensual,stock_actual_fin_mes,stock_minimo,costo_unitario
1029,2024-06,78,110,688,24,8.09
1029,2024-07,77,45,688,24,8.09
1029,2024-08,129,129,688,24,8.09
1029,2024-10,155,155,688,24,8.09
1029,2024-11,141,195,688,24,8.09
1029,2024-12,190,249,688,24,8.09
1029,2025-01,232,148,688,24,8.09
1029,2025-02,93,78,688,24,8.09
1029,2025-03,147,133,688,24,8.09
1029,2025-04,253,293,688,24,8.09
1029,2025-05,131,104,688,24,8.09
1029,2025-06,194,192,688,24,8.09
1029,2025-07,274,263,688,24,8.09
1029,2025-08,173,249,688,24,8.09
1029,2025-09,76,0,675,24,8.09
1029,2025-10,165,235,688,24,8.09
1030,2018-01,182,143,689,15,75.01
1030,2018-02,239,105,689,15,75.01
1030,2018-03,188,113,689,15,75.01
1030,2018-04,54,47,689,15,75.01
1030,2018-05,189,473,689,15,75.01
1030,2018-06,100,275,689,15,75.01
1030,2018-07,188,96,689,15,75.01
1030,2018-08,271,100,689,15,75.01
1030,2018-09,330,152,689,15,75.01
1030,2018-10,173,155,689,15,75.01
1030,2018-11,96,96,689,15,75.01
1030,2018-12,82,203,689,15,75.01
1030,2019-01,191,219,689,15,75.01
1030,2019-02,91,96,689,15,75.01
1030,2019-03,156,194,689,15,75.01
1030,2019-04,174,212,689,15,75.01
1030,2019-05,192,429,689,15,75.01
1030,2019-06,323,140,689,15,75.01
1030,2019-07,294,55,689,15,75.01
1030,2019-08,141,97,689,15,75.01
1030,2019-09,209,208,689,15,75.01
1030,2019-10,224,330,689,15,75.01
1030,2019-11,193,381,689,15,75.01
1030,2019-12,198,188,689,15,75.01
1030,2020-01,196,209,689,15,75.01
1030,2020-02,203,262,689,15,75.01
1030,2020-03,253,253,689,15,75.01
1030,2020-04,77,256,689,15,75.01
1030,2020-05,143,119,689,15,75.01
1030,2020-06,250,240,689,15,75.01
1030,2020-07,284,184,689,15,75.01
1030,2020-08,183,225,689,15,75.01
1030,2020-09,185,157,689,15,75.01
1030,2020-10,275,303,689,15,75.01
1030,2020-11,228,139,689,15,75.01
1030,2020-12,242,262,689,15,75.01
1030,2021-01,250,143,689,15,75.01
1030,2021-02,137,105,689,15,75.01
1030,2021-03,210,53,689,15,75.01
1030,2021-04,122,44,689,15,75.01
1030,2021-05,150,150,689,15,75.01
1030,2021-06,114,149,689,15,75.01
1030,2021-07,50,52,689,15,75.01
1030,2021-08,168,194,689,15,75.01
1030,2021-09,126,63,689,15,75.01
1030,2021-10,97,106,689,15,75.01
1030,2021-11,97,88,689,15,75.01
1030,2021-12,47,107,689,15,75.01
1030,2022-01,190,269,689,15,75.01
1030,2022-02,139,0,667,15,75.01
1030,2022-03,18,107,689,15,75.01
1030,2022-04,148,195,689,15,75.01
1030,2022-05,175,220,689,15,75.01
1030,2022-06,173,103,689,15,75.01
1030,2022-07,158,167,689,15,75.01
1030,2022-08,146,88,689,15,75.01
1030,2022-09,98,42,689,15,75.01
1030,2022-10,82,131,689,15,75.01
1030,2022-11,209,154,689,15,75.01
1030,2022-12,74,83,689,15,75.01
1030,2023-01,201,335,689,15,75.01
1030,2023-02,138,50,689,15,75.01
1030,2023-03,170,239,689,15,75.01
1030,2023-04,254,130,689,15,75.01
1030,2023-05,33,56,689,15,75.01
1030,2023-06,175,203,689,15,75.01
1030,2023-07,212,161,689,15,75.01
1030,2023-08,136,136,689,15,75.01
1030,2023-09,117,145,689,15,75.01
1030,2023-10,145,130,689,15,75.01
1030,2023-11,178,211,689,15,75.01
1030,2023-12,241,195,689,15,75.01
1030,2024-01,265,265,689,15,75.01
1030,2024-02,78,99,689,15,75.01
1030,2024-03,159,138,689,15,75.01
1030,2024-04,134,142,689,15,75.01
1030,2024-05,172,299,689,15,75.01
1030,2024-06,235,236,689,15,75.01
1030,2024-07,148,246,689,15,75.01
1030,2024-08,278,235,689,15,75.01
1030,2024-09,187,91,689,15,75.01
1030,2024-10,147,294,689,15,75.01
1030,2024-11,210,105,689,15,75.01
1030,2024-12,107,96,689,15,75.01
1030,2025-01,235,195,689,15,75.01
1030,2025-02,138,52,689,15,75.01
1030,2025-03,160,229,689,15,75.01
1030,2025-04,211,170,689,15,75.01
1030,2025-05,179,251,689,15,75.01
1030,2025-06,143,243,689,15,75.01
1030,2025-07,210,101,689,15,75.01
1030,2025-08,244,153,689,15,75.01
1030,2025-09,52,109,689,15,75.01
1030,2025-10,188,131,689,15,75.01
1031,2018-01,291,146,614,25,68.43
1031,2018-02,331,213,614,25,68.43
1031,2018-03,111,95,614,25,68.43
1031,2018-04,129,90,614,25,68.43
1031,2018-05,119,225,614,25,68.43
1031,2018-06,139,33,614,25,68.43
1031,2018-07,144,144,614,25,68.43
1031,2018-08,90,90,614,25,68.43
1031,2018-09,57,57,614,25,68.43
1031,2018-10,122,208,614,25,68.43
1031,2018-11,139,53,614,25,68.43
1031,2018-12,93,103,614,25,68.43
1031,2019-01,129,142,614,25,68.43
1031,2019-02,119,111,614,25,68.43
1031,2019-03,108,93,614,25,68.43
1031,2019-04,66,79,614,25,68.43
1031,2019-05,114,101,614,25,68.43
1031,2019-06,100,115,614,25,68.43
1031,2019-07,231,235,614,25,68.43
1031,2019-08,88,98,614,25,68.43
1031,2019-09,66,37,614,25,68.43
1031,2019-10,118,203,614,25,68.43
1031,2019-11,85,0,585,25,68.43
1031,2019-12,56,56,614,25,68.43
1031,2020-01,82,82,614,25,68.43
1031,2020-02,95,95,614,25,68.43
1031,2020-03,99,99,614,25,68.43
1031,2020-04,135,135,614,25,68.43
1031,2020-05,116,116,614,25,68.43
1031,2020-06,103,103,614,25,68.43
1031,2020-07,56,309,614,25,68.43
1031,2020-08,343,91,614,25,68.43
1031,2020-09,91,90,614,25,68.43
1031,2020-10,90,152,614,25,68.43
1031,2020-11,202,140,614,25,68.43
1031,2020-12,173,203,614,25,68.43
1031,2021-01,79,103,614,25,68.43
1031,2021-02,275,229,614,25,68.43
1031,2021-03,70,191,614,25,68.43
1031,2021-04,212,150,614,25,68.43
1031,2021-05,136,140,614,25,68.43
1031,2021-06,235,383,614,25,68.43
1031,2021-07,219,53,614,25,68.43
1031,2021-08,86,33,614,25,68.43
1031,2021-09,205,315,614,25,68.43
1031,2021-10,157,95,614,25,68.43
1031,2021-11,245,268,614,25,68.43
1031,2021-12,244,173,614,25,68.43
1031,2022-01,124,149,614,25,68.43
1031,2022-02,131,140,614,25,68.43
1031,2022-03,68,164,614,25,68.43
1031,2022-04,231,119,614,25,68.43
1031,2022-05,128,110,614,25,68.43
1031,2022-06,138,138,614,25,68.43
1031,2022-07,151,207,614,25,68.43
1031,2022-08,116,60,614,25,68.43
1031,2022-09,136,136,614,25,68.43
1031,2022-10,142,201,614,25,68.43
1031,2022-11,121,94,614,25,68.43
1031,2022-12,168,258,614,25,68.43
1031,2023-01,211,261,614,25,68.43
1031,2023-02,237,214,614,25,68.43
1031,2023-03,137,320,614,25,68.43
1031,2023-04,172,145,614,25,68.43
1031,2023-05,158,163,614,25,68.43
1031,2023-06,259,145,614,25,68.43
1031,2023-07,244,366,614,25,68.43
1031,2023-08,213,99,614,25,68.43
1031,2023-09,202,95,614,25,68.43
1031,2023-10,103,252,614,25,68.43
1031,2023-11,178,101,614,25,68.43
1031,2023-12,118,348,614,25,68.43
1031,2024-01,156,312,614,25,68.43
1031,2024-02,111,144,614,25,68.43
1031,2024-03,243,310,614,25,68.43
1031,2024-04,196,271,614,25,68.43
1031,2024-05,220,54,614,25,68.43
1031,2024-06,178,48,614,25,68.43
1031,2024-07,221,163,614,25,68.43
1031,2024-08,205,355,614,25,68.43
1031,2024-09,141,206,614,25,68.43
1031,2024-10,182,218,614,25,68.43
1031,2024-11,142,106,614,25,68.43
1031,2024-12,232,205,614,25,68.43
1031,2025-01,320,396,614,25,68.43
1031,2025-02,149,0,585,25,68.43
1031,2025-03,171,151,614,25,68.43
1031,2025-04,332,0,585,25,68.43
1031,2025-05,247,108,614,25,68.43
1031,2025-06,118,248,614,25,68.43
1031,2025-07,207,99,614,25,68.43
1031,2025-08,44,54,614,25,68.43
1031,2025-09,86,54,614,25,68.43
1031,2025-10,29,52,614,25,68.43
1032,2018-01,220,191,517,25,3.41
1032,2018-02,198,91,517,25,3.41
1032,2018-03,183,73,517,25,3.41
1032,2018-04,175,209,517,25,3.41
1032,2018-05,200,255,517,25,3.41
1032,2018-06,185,175,517,25,3.41
1032,2018-07,124,45,517,25,3.41
1032,2018-08,105,105,517,25,3.41
1032,2018-10,88,197,517,25,3.41
1032,2018-11,148,99,517,25,3.41
1032,2018-12,153,93,517,25,3.41
1032,2019-01,58,114,517,25,3.41
1032,2019-02,172,189,517,25,3.41
1032,2019-03,169,212,517,25,3.41
1032,2019-04,150,105,517,25,3.41
1032,2019-05,113,50,517,25,3.41
1032,2019-06,122,114,517,25,3.41
1032,2019-07,142,142,517,25,3.41
1032,2019-08,109,319,517,25,3.41
1032,2019-09,164,238,517,25,3.41
1032,2019-10,201,411,517,25,3.41
1032,2019-11,255,59,517,25,3.41
1032,2019-12,198,299,517,25,3.41
1032,2020-01,164,220,517,25,3.41
1032,2020-02,158,64,517,25,3.41
1032,2020-03,213,0,515,25,3.41
1032,2020-04,243,95,517,25,3.41
1032,2020-05,235,271,517,25,3.41
1032,2020-06,122,112,517,25,3.41
1032,2020-07,226,220,517,25,3.41
1032,2020-08,129,109,517,25,3.41
1032,2020-09,107,169,517,25,3.41
1032,2020-10,145,185,517,25,3.41
1032,2020-11,129,235,517,25,3.41
1032,2020-12,208,92,517,25,3.41
1032,2021-01,207,197,517,25,3.41
1032,2021-02,204,122,517,25,3.41
1032,2021-04,146,149,517,25,3.41
1032,2021-05,153,150,517,25,3.41
1032,2021-06,120,138,517,25,3.41
1032,2021-07,156,138,517,25,3.41
1032,2021-08,123,155,517,25,3.41
1032,2021-09,111,272,517,25,3.41
1032,2021-10,237,112,517,25,3.41
1032,2021-11,171,103,517,25,3.41
1032,2021-12,130,130,517,25,3.41
1032,2022-01,118,374,517,25,3.41
1032,2022-02,199,153,517,25,3.41
1032,2022-03,234,94,517,25,3.41
1032,2022-04,191,277,517,25,3.41
1032,2022-05,169,307,517,25,3.41
1032,2022-06,298,206,517,25,3.41
1032,2022-07,276,225,517,25,3.41
1032,2022-08,137,101,517,25,3.41
1032,2022-09,115,0,515,25,3.41
1032,2022-10,145,145,517,25,3.41
1032,2022-11,154,154,517,25,3.41
1032,2022-12,266,325,517,25,3.41
1032,2023-01,228,205,517,25,3.41
1032,2023-02,36,0,515,25,3.41
1032,2023-03,197,223,517,25,3.41
1032,2023-04,195,178,517,25,3.41
1032,2023-05,63,54,517,25,3.41
1032,2023-06,116,158,517,25,3.41
1032,2023-07,309,267,517,25,3.41
1032,2023-08,115,143,517,25,3.41
1032,2023-09,170,158,517,25,3.41
1032,2023-10,181,195,517,25,3.41
1032,2023-11,223,267,517,25,3.41
1032,2023-12,152,197,517,25,3.41
1032,2024-01,232,113,517,25,3.41
1032,2024-02,64,95,517,25,3.41
1032,2024-03,31,0,515,25,3.41
1032,2024-04,55,55,517,25,3.41
1032,2024-05,89,89,517,25,3.41
1032,2024-06,36,36,517,25,3.41
1032,2024-07,125,260,517,25,3.41
1032,2024-08,216,460,517,25,3.41
1032,2024-09,251,0,515,25,3.41
1032,2024-10,294,393,517,25,3.41
1032,2024-11,176,278,517,25,3.41
1032,2024-12,261,84,517,25,3.41
1032,2025-01,262,152,517,25,3.41
1032,2025-02,141,148,517,25,3.41
1032,2025-03,181,212,517,25,3.41
1032,2025-04,147,98,517,25,3.41
1032,2025-05,81,50,517,25,3.41
1032,2025-06,188,349,517,25,3.41
1032,2025-07,226,307,517,25,3.41
1032,2025-08,226,136,517,25,3.41
1032,2025-09,203,51,517,25,3.41
1032,2025-10,45,45,517,25,3.41
1033,2018-01,192,50,599,14,48.82
1033,2018-02,103,193,599,14,48.82
1033,2018-03,161,214,599,14,48.82
1033,2018-04,235,97,599,14,48.82
1033,2018-05,213,199,599,14,48.82
1033,2018-06,229,167,599,14,48.82
1033,2018-07,200,91,599,14,48.82
1033,2018-08,130,142,599,14,48.82
1033,2018-09,58,208,599,14,48.82
1033,2018-10,227,65,599,14,48.82
1033,2018-11,102,102,599,14,48.82
1033,2018-12,98,114,599,14,48.82
1033,2019-01,106,90,599,14,48.82
1033,2019-02,235,311,599,14,48.82
1033,2019-03,167,272,599,14,48.82
1033,2019-04,210,150,599,14,48.82
1033,2019-05,82,145,599,14,48.82
1033,2019-06,168,98,599,14,48.82
1033,2019-07,166,52,599,14,48.82
1033,2019-08,186,252,599,14,48.82
1033,2019-09,115,104,599,14,48.82
1033,2019-10,116,86,599,14,48.82
1033,2019-11,150,190,599,14,48.82
1033,2019-12,211,187,599,14,48.82
1033,2020-01,138,155,599,14,48.82
1033,2020-02,58,0,575,14,48.82
1033,2020-03,50,143,599,14,48.82
1033,2020-04,153,260,599,14,48.82
1033,2020-05,218,98,599,14,48.82
1033,2020-06,138,115,599,14,48.82
1033,2020-07,57,49,599,14,48.82
1033,2020-08,115,91,599,14,48.82
1033,2020-09,122,150,599,14,48.82
1033,2020-10,100,47,599,14,48.82
1033,2020-11,142,142,599,14,48.82
1033,2020-12,143,195,599,14,48.82
1033,2021-01,235,241,599,14,48.82
1033,2021-02,105,47,599,14,48.82
1033,2021-03,97,97,599,14,48.82
1033,2021-04,132,181,599,14,48.82
1033,2021-05,199,380,599,14,48.82
1033,2021-06,168,56,599,14,48.82
1033,2021-07,151,160,599,14,48.82
1033,2021-08,211,139,599,14,48.82
1033,2021-09,190,145,599,14,48.82
1033,2021-10,178,219,599,14,48.82
1033,2021-11,247,309,599,14,48.82
1033,2021-12,159,46,599,14,48.82
1033,2022-01,96,161,599,14,48.82
1033,2022-02,158,263,599,14,48.82
1033,2022-03,170,186,599,14,48.82
1033,2022-04,173,245,599,14,48.82
1033,2022-05,175,163,599,14,48.82
1033,2022-06,245,244,599,14,48.82
1033,2022-07,203,184,599,14,48.82
1033,2022-08,258,56,599,14,48.82
1033,2022-09,44,45,599,14,48.82
1033,2022-10,158,243,599,14,48.82
1033,2022-11,150,153,599,14,48.82
1033,2022-12,218,250,599,14,48.82
1033,2023-01,167,55,599,14,48.82
1033,2023-02,121,88,599,14,48.82
1033,2023-03,129,247,599,14,48.82
1033,2023-04,217,99,599,14,48.82
1033,2023-05,209,216,599,14,48.82
1033,2023-06,94,138,599,14,48.82
1033,2023-07,201,188,599,14,48.82
1033,2023-08,183,204,599,14,48.82
1033,2023-09,162,103,599,14,48.82
1033,2023-10,73,260,599,14,48.82
1033,2023-11,213,55,599,14,48.82
1033,2023-12,209,193,599,14,48.82
1033,2024-01,75,62,599,14,48.82
1033,2024-02,0,41,599,14,48.82
1033,2024-03,200,159,599,14,48.82
1033,2024-04,261,292,599,14,48.82
1033,2024-05,117,107,599,14,48.82
1033,2024-06,179,283,599,14,48.82
1033,2024-07,174,49,599,14,48.82
1033,2024-08,157,241,599,14,48.82
1033,2024-09,122,50,599,14,48.82
1033,2024-10,207,210,599,14,48.82
1033,2024-11,160,291,599,14,48.82
1033,2024-12,146,0,575,14,48.82
1033,2025-01,156,214,599,14,48.82
1033,2025-02,205,147,599,14,48.82
1033,2025-03,147,210,599,14,48.82
1033,2025-04,172,161,599,14,48.82
1033,2025-05,94,42,599,14,48.82
1033,2025-06,107,107,599,14,48.82
1033,2025-07,89,89,599,14,48.82
1033,2025-08,142,142,599,14,48.82
1033,2025-09,101,156,599,14,48.82
1033,2025-10,104,143,599,14,48.82
1034,2018-01,209,41,812,35,60.18
1034,2018-02,207,144,812,35,60.18
1034,2018-03,198,0,792,35,60.18
1034,2018-04,105,150,812,35,60.18
1034,2018-05,73,0,792,35,60.18
1034,2018-06,197,197,812,35,60.18
1034,2018-07,109,141,812,35,60.18
1034,2018-08,118,209,812,35,60.18
1034,2018-09,220,163,812,35,60.18
1034,2018-10,110,44,812,35,60.18
1034,2018-11,167,199,812,35,60.18
1034,2018-12,73,41,812,35,60.18
1034,2019-01,154,307,812,35,60.18
1034,2019-02,173,47,812,35,60.18
1034,2019-03,209,259,812,35,60.18
1034,2019-04,172,243,812,35,60.18
1034,2019-05,111,242,812,35,60.18
1034,2019-06,112,135,812,35,60.18
1034,2019-07,316,45,812,35,60.18
1034,2019-08,165,203,812,35,60.18
1034,2019-09,176,352,812,35,60.18
1034,2019-10,276,276,812,35,60.18
1034,2019-11,206,162,812,35,60.18
1034,2019-12,184,261,812,35,60.18
1034,2020-01,174,148,812,35,60.18
1034,2020-02,110,178,812,35,60.18
1034,2020-03,312,243,812,35,60.18
1034,2020-04,267,47,812,35,60.18
1034,2020-05,128,97,812,35,60.18
1034,2020-06,204,251,812,35,60.18
1034,2020-07,111,175,812,35,60.18
1034,2020-08,174,300,812,35,60.18
1034,2020-09,192,289,812,35,60.18
1034,2020-10,224,39,812,35,60.18
1034,2020-11,214,105,812,35,60.18
1034,2020-12,142,142,812,35,60.18
1034,2021-01,179,198,812,35,60.18
1034,2021-02,138,275,812,35,60.18
1034,2021-03,254,85,812,35,60.18
1034,2021-04,189,215,812,35,60.18
1034,2021-05,173,214,812,35,60.18
1034,2021-06,199,347,812,35,60.18
1034,2021-07,166,94,812,35,60.18
1034,2021-08,192,207,812,35,60.18
1034,2021-09,210,350,812,35,60.18
1034,2021-10,211,194,812,35,60.18
1034,2021-11,256,153,812,35,60.18
1034,2021-12,183,147,812,35,60.18
1034,2022-01,223,158,812,35,60.18
1034,2022-02,128,59,812,35,60.18
1034,2022-03,102,92,812,35,60.18
1034,2022-04,95,86,812,35,60.18
1034,2022-05,175,251,812,35,60.18
1034,2022-06,132,40,812,35,60.18
1034,2022-07,47,47,812,35,60.18
1034,2022-08,118,266,812,35,60.18
1034,2022-09,186,38,812,35,60.18
1034,2022-10,111,217,812,35,60.18
1034,2022-11,227,204,812,35,60.18
1034,2022-12,160,108,812,35,60.18
1034,2023-01,185,154,812,35,60.18
1034,2023-02,71,100,812,35,60.18
1034,2023-03,78,90,812,35,60.18
1034,2023-04,135,99,812,35,60.18
1034,2023-05,137,147,812,35,60.18
1034,2023-06,218,333,812,35,60.18
1034,2023-07,271,161,812,35,60.18
1034,2023-08,48,43,812,35,60.18
1034,2023-09,158,153,812,35,60.18
1034,2023-10,172,305,812,35,60.18
1034,2023-11,262,203,812,35,60.18
1034,2023-12,183,109,812,35,60.18
1034,2024-01,170,189,812,35,60.18
1034,2024-02,206,290,812,35,60.18
1034,2024-03,296,284,812,35,60.18
1034,2024-04,101,53,812,35,60.18
1034,2024-05,139,97,812,35,60.18
1034,2024-06,190,263,812,35,60.18
1034,2024-07,66,248,812,35,60.18
1034,2024-08,218,201,812,35,60.18
1034,2024-09,270,158,812,35,60.18
1034,2024-10,218,200,812,35,60.18
1034,2024-11,165,89,812,35,60.18
1034,2024-12,168,262,812,35,60.18
1034,2025-01,220,277,812,35,60.18
1034,2025-02,286,186,812,35,60.18
1034,2025-03,232,189,812,35,60.18
1034,2025-04,167,148,812,35,60.18
1034,2025-05,74,42,812,35,60.18
1034,2025-06,104,151,812,35,60.18
1034,2025-07,195,244,812,35,60.18
1034,2025-08,188,96,812,35,60.18
1034,2025-09,260,264,812,35,60.18
1034,2025-10,155,215,812,35,60.18
1035,2018-01,282,92,643,29,32.62
1035,2018-02,177,140,643,29,32.62
1035,2018-03,182,117,643,29,32.62
1035,2018-04,120,48,643,29,32.62
1035,2018-05,106,209,643,29,32.62
1035,2018-06,145,42,643,29,32.62
1035,2018-07,208,208,643,29,32.62
1035,2018-08,44,44,643,29,32.62
1035,2018-09,126,126,643,29,32.62
1035,2018-10,161,201,643,29,32.62
1035,2018-11,100,305,643,29,32.62
1035,2018-12,151,49,643,29,32.62
1035,2019-01,217,165,643,29,32.62
1035,2019-02,209,176,643,29,32.62
1035,2019-03,101,103,643,29,32.62
1035,2019-04,264,210,643,29,32.62
1035,2019-05,202,196,643,29,32.62
1035,2019-06,146,146,643,29,32.62
1035,2019-08,121,205,643,29,32.62
1035,2019-09,218,134,643,29,32.62
1035,2019-10,174,238,643,29,32.62
1035,2019-11,237,232,643,29,32.62
1035,2019-12,224,337,643,29,32.62
1035,2020-01,168,46,643,29,32.62
1035,2020-02,136,282,643,29,32.62
1035,2020-03,238,100,643,29,32.62
1035,2020-04,101,43,643,29,32.62
1035,2020-05,198,304,643,29,32.62
1035,2020-06,159,108,643,29,32.62
1035,2020-07,246,250,643,29,32.62
1035,2020-08,204,151,643,29,32.62
1035,2020-09,128,182,643,29,32.62
1035,2020-10,173,153,643,29,32.62
1035,2020-11,94,155,643,29,32.62
1035,2020-12,182,81,643,29,32.62
1035,2021-01,137,137,643,29,32.62
1035,2021-02,88,114,643,29,32.62
1035,2021-03,69,118,643,29,32.62
1035,2021-04,117,58,643,29,32.62
1035,2021-05,146,297,643,29,32.62
1035,2021-06,126,186,643,29,32.62
1035,2021-07,214,97,643,29,32.62
1035,2021-08,196,86,643,29,32.62
1035,2021-09,64,82,643,29,32.62
1035,2021-10,99,185,643,29,32.62
1035,2021-11,125,43,643,29,32.62
1035,2021-12,212,358,643,29,32.62
1035,2022-01,265,184,643,29,32.62
1035,2022-02,237,150,643,29,32.62
1035,2022-03,98,98,643,29,32.62
1035,2022-04,166,210,643,29,32.62
1035,2022-05,63,55,643,29,32.62
1035,2022-06,221,193,643,29,32.62
1035,2022-07,114,106,643,29,32.62
1035,2022-08,96,96,643,29,32.62
1035,2022-09,45,45,643,29,32.62
1035,2022-11,108,112,643,29,32.62
1035,2022-12,4,0,619,29,32.62
1035,2023-01,55,55,643,29,32.62
1035,2023-02,162,239,643,29,32.62
1035,2023-03,158,81,643,29,32.62
1035,2023-04,71,115,643,29,32.62
1035,2023-05,68,52,643,29,32.62
1035,2023-06,65,45,643,29,32.62
1035,2023-07,140,243,643,29,32.62
1035,2023-08,166,202,643,29,32.62
1035,2023-09,242,141,643,29,32.62
1035,2023-10,101,55,643,29,32.62
1035,2023-11,82,144,643,29,32.62
1035,2023-12,235,173,643,29,32.62
1035,2024-01,116,116,643,29,32.62
1035,2024-02,45,45,643,29,32.62
1035,2024-03,37,49,643,29,32.62
1035,2024-04,27,160,643,29,32.62
1035,2024-05,208,151,643,29,32.62
1035,2024-06,127,131,643,29,32.62
1035,2024-07,202,110,643,29,32.62
1035,2024-08,45,80,643,29,32.62
1035,2024-09,178,143,643,29,32.62
1035,2024-10,34,103,643,29,32.62
1035,2024-11,266,416,643,29,32.62
1035,2024-12,191,55,643,29,32.62
1035,2025-01,159,153,643,29,32.62
1035,2025-02,113,109,643,29,32.62
1035,2025-03,117,50,643,29,32.62
1035,2025-04,54,48,643,29,32.62
1035,2025-05,41,41,643,29,32.62
1035,2025-06,92,93,643,29,32.62
1035,2025-07,105,150,643,29,32.62
1035,2025-08,101,55,643,29,32.62
1035,2025-09,115,219,643,29,32.62
1035,2025-10,133,201,643,29,32.62
1036,2018-01,227,141,831,42,78.66
1036,2018-02,194,165,831,42,78.66
1036,2018-03,134,57,831,42,78.66
1036,2018-04,88,167,831,42,78.66
1036,2018-05,161,208,831,42,78.66
1036,2018-06,180,158,831,42,78.66
1036,2018-07,210,301,831,42,78.66
1036,2018-08,241,155,831,42,78.66
1036,2018-09,218,141,831,42,78.66
1036,2018-10,185,199,831,42,78.66
1036,2018-11,208,271,831,42,78.66
1036,2018-12,193,224,831,42,78.66
1036,2019-01,152,104,831,42,78.66
1036,2019-02,112,280,831,42,78.66
1036,2019-03,265,44,831,42,78.66
1036,2019-04,83,44,831,42,78.66
1036,2019-06,181,207,831,42,78.66
1036,2019-07,125,99,831,42,78.66
1036,2019-08,95,95,831,42,78.66
1036,2019-09,95,95,831,42,78.66
1036,2019-10,47,47,831,42,78.66
1036,2019-11,111,150,831,42,78.66
1036,2019-12,106,136,831,42,78.66
1036,2020-01,117,50,831,42,78.66
1036,2020-02,188,186,831,42,78.66
1036,2020-03,44,44,831,42,78.66
1036,2020-04,170,170,831,42,78.66
1036,2020-05,142,159,831,42,78.66
1036,2020-06,70,107,831,42,78.66
1036,2020-07,54,0,815,42,78.66
1036,2020-08,143,143,831,42,78.66
1036,2020-09,47,47,831,42,78.66
1036,2020-10,121,218,831,42,78.66
1036,2020-11,238,155,831,42,78.66
1036,2020-12,219,225,831,42,78.66
1036,2021-01,20,44,831,42,78.66
1036,2021-02,193,156,831,42,78.66
1036,2021-03,68,135,831,42,78.66
1036,2021-04,210,193,831,42,78.66
1036,2021-05,205,148,831,42,78.66
1036,2021-06,56,56,831,42,78.66
1036,2021-07,185,185,831,42,78.66
1036,2021-08,95,188,831,42,78.66
1036,2021-09,241,150,831,42,78.66
1036,2021-10,140,209,831,42,78.66
1036,2021-11,151,80,831,42,78.66
1036,2021-12,180,211,831,42,78.66
1036,2022-01,173,142,831,42,78.66
1036,2022-02,71,136,831,42,78.66
1036,2022-03,229,221,831,42,78.66
1036,2022-04,184,231,831,42,78.66
1036,2022-05,205,149,831,42,78.66
1036,2022-06,99,51,831,42,78.66
1036,2022-07,19,51,831,42,78.66
1036,2022-08,126,108,831,42,78.66
1036,2022-09,187,302,831,42,78.66
1036,2022-10,133,305,831,42,78.66
1036,2022-11,111,107,831,42,78.66
1036,2022-12,197,101,831,42,78.66
1036,2023-01,159,87,831,42,78.66
1036,2023-02,166,55,831,42,78.66
1036,2023-03,123,138,831,42,78.66
1036,2023-04,152,148,831,42,78.66
1036,2023-05,173,144,831,42,78.66
1036,2023-06,96,192,831,42,78.66
1036,2023-07,110,99,831,42,78.66
1036,2023-08,146,177,831,42,78.66
1036,2023-09,166,175,831,42,78.66
1036,2023-10,293,203,831,42,78.66
1036,2023-11,164,144,831,42,78.66
1036,2023-12,103,88,831,42,78.66
1036,2024-01,54,54,831,42,78.66
1036,2024-02,56,56,831,42,78.66
1036,2024-03,212,265,831,42,78.66
1036,2024-04,122,315,831,42,78.66
1036,2024-05,248,253,831,42,78.66
1036,2024-06,189,57,831,42,78.66
1036,2024-07,283,190,831,42,78.66
1036,2024-08,92,66,831,42,78.66
1036,2024-09,292,333,831,42,78.66
1036,2024-10,117,179,831,42,78.66
1036,2024-11,103,0,815,42,78.66
1036,2024-12,51,144,831,42,78.66
1036,2025-01,240,208,831,42,78.66
1036,2025-02,106,86,831,42,78.66
1036,2025-03,78,49,831,42,78.66
1036,2025-04,255,293,831,42,78.66
1036,2025-05,159,147,831,42,78.66
1036,2025-06,117,105,831,42,78.66
1036,2025-07,215,213,831,42,78.66
1036,2025-08,173,217,831,42,78.66
1036,2025-09,234,362,831,42,78.66
1036,2025-10,151,150,831,42,78.66
1037,2018-01,189,108,307,12,14.29
1037,2018-02,149,44,307,12,14.29
1037,2018-03,39,51,307,12,14.29
1037,2018-04,136,185,307,12,14.29
1037,2018-05,248,205,307,12,14.29
1037,2018-06,40,69,307,12,14.29
1037,2018-07,246,197,307,12,14.29
1037,2018-08,118,98,307,12,14.29
1037,2018-09,108,159,307,12,14.29
1037,2018-10,211,235,307,12,14.29
1037,2018-11,163,155,307,12,14.29
1037,2018-12,174,236,307,12,14.29
1037,2019-01,168,57,307,12,14.29
1037,2019-02,118,117,307,12,14.29
1037,2019-03,114,104,307,12,14.29
1037,2019-04,47,40,307,12,14.29
1037,2019-05,127,161,307,12,14.29
1037,2019-06,87,218,307,12,14.29
1037,2019-07,259,202,307,12,14.29
1037,2019-08,267,206,307,12,14.29
1037,2019-09,95,48,307,12,14.29
1037,2019-10,110,110,307,12,14.29
1037,2019-11,146,152,307,12,14.29
1037,2019-12,73,104,307,12,14.29
1037,2020-01,148,111,307,12,14.29
1037,2020-02,63,201,307,12,14.29
1037,2020-03,300,216,307,12,14.29
1037,2020-04,143,89,307,12,14.29
